origem;ano;geral_project_id;geral_titulo;geral_data_ini;geral_data_fim;geral_dias_campanha;geral_percentual_arrecadado;geral_meta;geral_meta_corrigida;geral_arrecadado;geral_arrecadado_corrigido;geral_modalidade;geral_status;geral_uf_br;geral_uf;geral_municipio;geral_city_id;geral_capa_imagem;geral_capa_video;geral_content_rating;geral_conteudo_adulto;geral_contributed_by_friends;geral_posts;geral_total_apoiadores;geral_total_contribuicoes;autoria_classificacao;autoria_nome;autoria_nome_publico;recompensas_menor_nominal;recompensas_menor_ajustado;recompensas_quantidade;social_newsletter;social_projetos_contribuidos;social_projetos_publicados;social_seguidores;mencoes_angelo_agostini;mencoes_ccxp;mencoes_disputa;mencoes_erotismo;mencoes_fantasia;mencoes_ficcao_cientifica;mencoes_fiq;mencoes_folclore;mencoes_herois;mencoes_hqmix;mencoes_humor;mencoes_jogos;mencoes_lgbtqiamais;mencoes_midia_independente;mencoes_politica;mencoes_questoes_genero;mencoes_religiosidade;mencoes_saloes_humor;mencoes_terror;mencoes_webformatos;mencoes_zine
apoia.se;2018;5b0d6b582897628a5d59cbea;Humor da Depressão;2018-05-29T15:01:44.931;;2056,0;0,0;1,0;1,0565777570126298;0,0;0,0;sub;published;PE;PE;São Vicente Ferrer;-1;False;False;;False;;0;0;0;outros;humor da depressão;humor da depressão;1,0;1,0565777570126298;2;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5b0df3a3fa6070cb274313d9;Heróis Sonhadores;2018-05-30T00:43:15.864;;2056,0;0,0;1300,0;1373,551084116419;0,0;0,0;sub;published;SP;SP;Catanduva;-1;False;False;;False;;0;0;0;outros;heróis sonhadores;heróis sonhadores;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5b0fee0b4d0543a427f17ad7;DRAGONARTE;2018-05-31T12:43:55.257;;2054,0;0,0;4,0;4,226311028050519;0,0;0,0;sub;published;MG;MG;Barbacena;-1;False;False;;False;;0;0;0;outros;dragonarte;dragonarte;4,0;4,226311028050519;1;False;0;0;0;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5b11a5621b59f75e15744213;Mundo Desconhecido;2018-06-01T19:58:26.623;;2053,0;0,0;100,0;105,51007693092686;0,0;0,0;sub;published;SC;SC;Florianópolis;-1;False;False;;False;;0;0;0;outros;mundo desconhecido;mundo desconhecido;10,0;10,551007693092687;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
apoia.se;2018;5b132c5d5913bada28fd69d8;A educação move o mundo. Apoie-nos!;2018-06-02T23:46:37.818;;2052,0;0,0;40,0;42,20403077237075;0,0;0,0;sub;published;CE;CE;Crato;-1;False;False;;False;;0;0;0;outros;a educação move o mundo. apoie-nos!;a educação move o mundo. apoie-nos!;2,0;2,1102015386185373;2;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
apoia.se;2018;5b1c3d9e404da4f82bb96452;UNFOLD BRAZIL DONATION;2018-06-09T20:50:38.046;;2045,0;0,0;0,0;0,0;0,0;0,0;sub;published;PR;PR;Sabáudia;-1;False;False;;False;;0;0;0;outros;unfold brazil donation;unfold brazil donation;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5b3609cb5c3a5c9c314c85a8;Lucas Celestino;2018-06-29T10:28:27.036;;2025,0;0,0;0,0;0,0;0,0;0,0;sub;published;BA;BA;Lauro de Freitas;-1;False;False;;False;;0;0;0;masculino;lucas celestino;lucas celestino;1,0;1,0551007693092687;5;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5b3d4b94557e21d133a5fa75;História em Quadrinho;2018-07-04T22:35:00.405;;2020,0;0,0;400,0;417,4071173428237;0,0;0,0;sub;published;MG;MG;Esmeraldas;-1;False;False;;False;;0;0;0;outros;história em quadrinho;história em quadrinho;1,0;1,0435177933570594;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False
apoia.se;2018;5b455c7ada7131fc19515244;As Crônicas De Um Idiota;2018-07-11T01:25:14.870;;2014,0;0,0;450,0;469,58300701067674;0,0;0,0;sub;published;RJ;RJ;São Gonçalo;-1;False;False;;False;;0;0;0;outros;as crônicas de um idiota;as crônicas de um idiota;1,0;1,0435177933570594;1;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5b48178370aa4782348b8045;Em Um Outro Mundo;2018-07-13T03:07:47.483;;2011,0;0,0;0,0;0,0;0,0;0,0;sub;published;MG;MG;São Francisco;-1;False;False;;False;;3;0;0;outros;em um outro mundo;em um outro mundo;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5b4fa482c66d3d83348c569e;Adam;2018-07-18T19:00:00.000;;2006,0;0,0;5,0;5,217588966785296;0,0;0,0;sub;published;PR;PR;Sï¿½o Josï¿½ dos Pinhais;-1;False;False;;False;;0;0;0;masculino;adam;adam;1,0;1,0435177933570594;1;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False
apoia.se;2018;5b52daa6c66d3d83348c6080;Tegmine Official;2018-07-21T07:03:02.263;;2003,0;0,0;0,0;0,0;0,0;0,0;sub;published;SP;SP;São Paulo;-1;False;False;;False;;1;0;0;outros;tegmine official;tegmine official;1,0;1,0435177933570594;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5b5c3f295cf6f2050a6af2c8;Desenhando a Natureza;2018-07-28T10:02:17.633;;1996,0;0,0;2,0;2,087035586714119;0,0;0,0;sub;published;PA;PA;Ananindeua;-1;False;False;;False;;10;0;0;outros;desenhando a natureza;desenhando a natureza;2,0;2,087035586714119;5;False;0;0;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5b71c56695581d260b89536f;Charges do Vinoli;2018-08-13T16:57:07.000;;1980,0;0,04;750,0;777,6613380115288;30,0;31,10645352046115;sub;published;RJ;RJ;Rio de Janeiro;-1;False;False;;False;;0;3;3;outros;charges do vinoli;charges do vinoli;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
apoia.se;2018;5b7b1e492f60b3c53ba0818b;Quanticons;2018-08-20T20:02:17.310;;1973,0;0,1;500,0;518,4408920076859;50,0;51,844089200768586;sub;published;SP;SP;Bauru;-1;False;False;;False;;5;1;1;outros;quanticons;quanticons;1,0;1,0368817840153717;6;False;0;0;0;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False
apoia.se;2018;5b7c212e6b1005f07c89c1cd;Hebi Weiss;2018-08-23T19:00:00.000;;1970,0;0,0;0,0;0,0;0,0;0,0;sub;published;RJ;RJ;Volta Redonda;-1;False;False;;False;;0;0;0;feminino;hebi weiss;hebi weiss;5,0;5,184408920076859;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False
apoia.se;2018;5b7e63ff3e6ed1841ae4a063;Apoie o Blog SplashPages;2018-08-23T07:36:31.313;;1970,0;0,0;200,0;207,37635680307434;0,0;0,0;sub;published;RS;RS;Porto Alegre;-1;False;False;;False;;0;0;0;outros;apoie o blog splashpages;apoie o blog splashpages;5,0;5,184408920076859;2;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
apoia.se;2018;5b86a7d4d19c04711e132901;Orc Azul;2018-08-29T14:04:04.598;;1964,0;0,0;200,0;207,37635680307434;0,0;0,0;sub;published;RS;RS;Caxias do Sul;-1;False;False;;False;;0;0;0;outros;orc azul;orc azul;1,0;1,0368817840153717;3;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5b87c984a9b2c60e37ca35e8;Clubinho dos Caídos;2018-08-30T09:54:58.000;;1963,0;1,7393333333333334;1500,0;1555,3226760230575;2609,0;2705,2245744961047;sub;published;MG;MG;Belo Horizonte;-1;False;False;;False;;84;180;180;outros;clubinho dos caídos;clubinho dos caídos;3,0;3,1106453520461153;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5ba2b7108d977b8246f9390e;La Saga de Bryan;2018-09-19T20:52:32.980;;1943,0;0,0;100,0;103,55357287507547;0,0;0,0;sub;published;RJ;RJ;Rio de Janeiro;-1;False;False;;False;;0;0;0;feminino;la saga de bryan;la saga de bryan;5,0;5,177678643753774;1;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5bb7929637df60f21ca1e2f8;Ken no Tsumi - O pecado da espada;2018-10-05T16:34:30.497;;1927,0;0,0;20,0;20,692095161285224;0,0;0,0;sub;published;SP;SP;São Paulo;-1;False;False;;False;;0;0;0;masculino;ken no tsumi - o pecado da espada;ken no tsumi - o pecado da espada;1,0;1,0346047580642612;5;False;0;0;0;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False
apoia.se;2018;5bbb0972686240f060d484e2;JG Histórias;2018-10-08T07:38:26.360;;1924,0;0,0;150,0;155,19071370963917;0,0;0,0;sub;published;PR;PR;Curitiba;-1;False;False;;False;;0;0;0;outros;jg histórias;jg histórias;5,0;5,173023790321306;1;False;0;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False
apoia.se;2018;5bbb6bb4ea7b5af01c764275;Elton Santos;2018-10-08T14:37:40.025;;1924,0;0,0;0,0;0,0;0,0;0,0;sub;published;PR;PR;Balsa Nova;-1;False;False;;False;;0;0;0;masculino;elton santos;elton santos;1,0;1,0346047580642612;5;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5bc328c0c775835350607722;Editora Humanas - Fã Page;2018-10-14T11:30:08.582;;1918,0;0,0;0,0;0,0;0,0;0,0;sub;published;SP;SP;São Paulo;-1;False;False;;False;;0;0;0;empresa;editora humanas - fã page;editora humanas - fã page;1,0;1,0346047580642612;1;False;0;0;0;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5bc50b8b0b326740642c0aa4;Editora Sepiante;2018-10-15T21:50:03.179;;1917,0;0,0;80,0;82,7683806451409;0,0;0,0;sub;published;SP;SP;São Joaquim da Barra;-1;False;False;;False;;4;0;0;empresa;editora sepiante;editora sepiante;1,0;1,0346047580642612;2;False;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;False;False
apoia.se;2018;5bc541120b326740642c0bd3;Acir Gomes;2018-10-16T01:38:26.024;;1916,0;0,0;450,0;465,5721411289175;0,0;0,0;sub;published;SP;SP;Birigui;-1;False;False;;False;;0;0;0;masculino;acir gomes;acir gomes;3,0;3,1038142741927834;5;False;0;0;0;False;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False
apoia.se;2018;5bc8ef0bb1d5472f29577748;Viver de Quadrinhos!;2018-10-18T20:37:31.751;;1914,0;0,0;0,0;0,0;110,0;113,80652338706874;sub;published;PR;PR;Curitiba;-1;False;False;;False;;3;3;3;outros;viver de quadrinhos!;viver de quadrinhos!;5,0;5,173023790321306;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5bd0395e88c36975094e90f7;País das Maravilhas da Melryn;2018-10-24T09:20:30.010;;1908,0;0,2;100,0;103,46047580642612;20,0;20,692095161285224;sub;published;SP;SP;São Paulo;-1;False;False;;False;;21;2;2;outros;país das maravilhas da melryn;país das maravilhas da melryn;1,0;1,0346047580642612;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False
apoia.se;2018;5bd0c73205fff370083f4208;PLASMA HERO - Animação e Quadrinhos;2018-10-24T19:25:38.011;;1908,0;0,0;2000,0;2069,2095161285224;0,0;0,0;sub;published;SP;SP;Araçatuba;-1;False;False;;False;;4;0;0;outros;plasma hero - animação e quadrinhos;plasma hero - animação e quadrinhos;1,0;1,0346047580642612;5;False;0;0;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5be0447f10f7762163d62eb0;Ajude no Desenvolvimento ❤;2018-11-05T13:24:15.306;;1896,0;0,0;650,0;668,6152248674732;0,0;0,0;sub;published;MA;MA;São Luís;-1;False;False;;False;;0;0;0;outros;ajude no desenvolvimento ❤;ajude no desenvolvimento ❤;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5be46ad137ea438634c03c46;Café com Leite e tiras do La Cruz;2018-11-08T16:56:49.706;;1893,0;0,05;400,0;411,4555229953681;0,0;0,0;sub;published;MG;MG;Belo Horizonte;-1;False;False;;False;;0;0;0;outros;café com leite e tiras do la cruz;café com leite e tiras do la cruz;1,0;1,0286388074884203;4;False;0;0;0;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True
apoia.se;2018;5bec11bbaf87ef1f5359992a;Coletivo Guilda dos Quadrinhos;2018-11-18T19:00:00.000;;1883,0;9,5;10,0;10,286388074884204;78,0;80,23382698409678;sub;published;MG;MG;Montes Claros;-1;False;False;;False;;32;5;5;coletivo;coletivo guilda dos quadrinhos;coletivo guilda dos quadrinhos;15,0;15,429582112326305;3;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
apoia.se;2018;5bf045f618291cce41362e6b;Sessão Vip;2018-11-17T16:46:46.106;;1884,0;0,0;500,0;514,3194037442101;0,0;0,0;sub;published;SP;SP;Guarulhos;-1;False;False;;False;;1;0;0;outros;sessão vip;sessão vip;1,0;1,0286388074884203;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5bf2d16d25e56db71256717a;Jarlan Félix;2018-11-19T14:59:02.000;;1882,0;0,0;0,0;0,0;0,0;0,0;sub;published;PR;PR;Curitiba;-1;False;False;;False;;0;0;0;masculino;jarlan félix;jarlan félix;1,0;1,0286388074884203;1;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5bf4a791c05317ab480acbd6;Estudio Nerd | Cinema, Quadrinhos;2018-11-21T00:32:17.107;;1881,0;0,0;0,0;0,0;0,0;0,0;sub;published;PR;PR;Curitiba;-1;False;False;;False;;0;0;0;coletivo;estudio nerd | cinema, quadrinhos;estudio nerd | cinema, quadrinhos;2,0;2,0572776149768406;3;False;0;0;0;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
apoia.se;2018;5bf69ea20e1275c841998db9;Desenhos e comedia;2018-11-22T12:18:42.249;;1879,0;0,0;230,0;236,58692572233667;0,0;0,0;sub;published;DF;DF;Brasília;-1;False;False;;False;;2;0;0;outros;desenhos e comedia;desenhos e comedia;20,0;20,57277614976841;1;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2018;5c266d3cb9f9b9f007a5ca0d;Motta;2018-12-28T18:36:44.540;;1843,0;0,0;400,0;410,675276963623;0,0;0,0;sub;published;SP;SP;Campinas;-1;False;False;;False;;0;0;0;outros;motta;motta;5,0;5,133440962045287;3;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c2cc64f5f2fe80f6f38c98e;Quadrinhos Toscos;2019-01-02T14:10:23.071;;1838,0;0,0;500,0;514,1668378143191;0,0;0,0;sub;published;SP;SP;São Paulo;-1;False;False;;False;;0;0;0;outros;quadrinhos toscos;quadrinhos toscos;10000000000,0;10000000000,0;0;False;0;0;0;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c390bbd098609965aebfea7;Ajude a manter o Blog Pai Viúvo;2019-01-11T21:33:49.013;;1829,0;0,0;600,0;617,000205377183;0,0;0,0;sub;published;RS;RS;Porto Alegre;-1;False;False;;False;;0;0;0;outros;ajude a manter o blog pai viúvo;ajude a manter o blog pai viúvo;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;True;False;False
apoia.se;2019;5c4b3b1d7f2c94731758f1e1;Editora Celeste;2019-01-25T16:36:45.218;;1815,0;0,35;80,0;82,26669405029105;0,0;0,0;sub;published;ES;ES;Cachoeiro de Itapemirim;-1;False;False;;False;;0;0;0;empresa;editora celeste;editora celeste;1,0;1,0283336756286383;5;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c4f9a6b4d30eba717740055;Alcançando o Impossível;2019-01-29T00:12:27.983;;1812,0;0,0;500,0;514,1668378143191;0,0;0,0;sub;published;RJ;RJ;Macaé;-1;False;False;;False;;0;0;0;outros;alcançando o impossível;alcançando o impossível;10,0;10,283336756286381;1;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c509d4a4d30eba71774046f;Mecenato Lídico;2019-01-29T18:36:58.014;;1811,0;0,0;600,0;617,000205377183;0,0;0,0;sub;published;SP;SP;ENGENHEIRO COELHO;-1;False;False;;False;;0;0;0;outros;mecenato lídico;mecenato lídico;2,0;2,0566673512572766;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c59e279837d25716a1db790;Projeto Puara Vereda;2019-02-05T19:22:33.918;;1804,0;0,0;500,0;512,6290184723294;0,0;0,0;sub;published;SP;SP;São Paulo;-1;False;False;;False;;0;0;0;outros;projeto puara vereda;projeto puara vereda;5,0;5,1262901847232945;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c5c8a8b75e38f5819bcb3eb;LIVERPOOL COMICS;2019-02-07T19:44:11.299;;1802,0;0,0;10,0;10,252580369446589;0,0;0,0;sub;published;SP;SP;Campinas;-1;False;False;;False;;0;0;0;outros;liverpool comics;liverpool comics;10,0;10,252580369446589;2;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c61fc58cf503adc67502893;U N L I K E;2019-02-11T22:51:04.152;;1798,0;0,0;0,0;0,0;0,0;0,0;sub;published;PR;PR;Curitiba;-1;False;False;;False;;0;0;0;outros;u n l i k e;u n l i k e;5,0;5,1262901847232945;3;False;0;0;0;False;False;True;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c643b03ffe35a6b196c9c10;Lado B Lado A;2019-02-13T15:42:59.415;;1796,0;0,0;1,0;1,0252580369446587;0,0;0,0;sub;published;SP;SP;São Paulo;-1;False;False;;False;;0;0;0;outros;lado b lado a;lado b lado a;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c6ecf8c174ef85219dad0a7;"""SOU DA CASA"" - BLOG CASADAPTADA";2019-05-27T02:43:02.000;;1693,0;0,16;500,0;504,5155850048368;60,0;60,54187020058042;sub;published;BA;BA;Santo Antônio de Jesus;-1;False;False;;False;;14;2;2;outros;"""sou da casa"" - blog casadaptada";"""sou da casa"" - blog casadaptada";3,0;3,0270935100290206;8;False;0;0;0;False;False;False;False;False;True;False;False;False;False;False;True;False;True;True;False;True;False;False;False;False
apoia.se;2019;5c6f1ed5400a01c31862e489;Fogo e Gelo;2019-02-21T21:57:41.050;;1788,0;0,0;0,0;0,0;0,0;0,0;sub;published;RJ;RJ;BARRA MANSA;-1;False;False;;False;;0;0;0;outros;fogo e gelo;fogo e gelo;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c716176174ef85219dad9e4;Equipamentos p/ LiveStream/Podcasts;2019-02-23T15:06:30.617;;1786,0;0,0;1000,0;1025,258036944659;0,0;0,0;sub;published;XX;;Santarem;-1;False;False;;False;;0;0;0;outros;equipamentos p/ livestream/podcasts;equipamentos p/ livestream/podcasts;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c72d1d0174ef85219dade20;blockchainsupertrader.com;2019-02-24T17:18:08.327;;1785,0;0,0;500,0;512,6290184723294;0,0;0,0;sub;published;SP;SP;SAO PAULO - SP;-1;False;False;;False;;0;0;0;outros;blockchainsupertrader.com;blockchainsupertrader.com;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c75a7beb696cbf418d3a228;Gigantes ou Moinhos de Vento?;2019-07-22T19:00:00.000;;1637,0;0,0;300,0;301,47275806815475;0,0;0,0;sub;published;PA;PA;Marituba;-1;False;False;;False;;0;0;0;outros;gigantes ou moinhos de vento?;gigantes ou moinhos de vento?;6,0;6,029455161363096;3;False;0;0;0;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True
apoia.se;2019;5c7753dc62e36c971738286a;Sabatina Geek;2019-02-28T03:22:04.218;;1781,0;0,0;1000,0;1025,258036944659;0,0;0,0;sub;published;SP;SP;Rio Claro;-1;False;False;;False;;0;0;0;outros;sabatina geek;sabatina geek;1000,0;1025,258036944659;5;False;0;0;0;False;False;True;True;False;False;False;False;True;False;False;False;True;True;True;False;False;False;False;False;False
apoia.se;2019;5c781e67b696cbf418d3ab9e;Sociedade do Mágico Se;2019-02-28T17:46:15.945;;1781,0;0,0;1000,0;1025,258036944659;0,0;0,0;sub;published;PA;PA;Belém;-1;False;False;;False;;0;0;0;outros;sociedade do mágico se;sociedade do mágico se;3,0;3,0757741108339762;5;False;0;0;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c8acf1c7aa91fba74040e35;Alice in Badland;2019-03-14T19:00:00.000;;1767,0;0,0;500,0;510,89203686628906;0,0;0,0;sub;published;AM;AM;Manaus Selva Amazonica, Amazonas, Brasil;-1;False;False;;False;;0;0;0;feminino;alice in badland;alice in badland;5,0;5,108920368662891;3;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c9612402a907e2919efc7a3;Shoidan - Historia em quadrinhos;2019-03-23T11:02:24.267;;1758,0;0,0;1,0;1,021784073732578;0,0;0,0;sub;published;SP;SP;São Paulo;-1;False;False;;False;;2;0;0;outros;shoidan - historia em quadrinhos;shoidan - historia em quadrinhos;1,0;1,021784073732578;3;False;0;0;0;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
apoia.se;2019;5c98ebe4ef7489b26c76f54c;o Mímico em quadrinhos;2019-03-25T14:55:32.386;;1756,0;0,0;45,0;45,98028331796602;0,0;0,0;sub;published;SP;SP;São Paulo;-1;False;False;;False;;0;0;0;outros;o mímico em quadrinhos;o mímico em quadrinhos;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5c9941eb3f9746f018a5f952;MERCENÁRIOS;2019-03-25T21:02:35.018;;1756,0;0,0;100,0;102,17840737325781;0,0;0,0;sub;published;SP;SP;São Paulo;-1;False;False;;False;;0;0;0;outros;mercenários;mercenários;15,0;15,326761105988673;1;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
apoia.se;2019;5caebc4038fa9246194b2f97;GUARDIÕES;2019-04-11T04:02:08.452;;1739,0;0,0;700,0;711,4072931308707;0,0;0,0;sub;published;CE;CE;São Luís do Curu;-1;False;False;;False;;2;0;0;outros;guardiões;guardiões;2,0;2,032592266088202;1;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5cb19191b946befa19c5197f;Voyager;2019-04-13T07:36:49.251;;1737,0;0,0;3000,0;3048,8883991323028;0,0;0,0;sub;published;SP;SP;São Paulo;-1;False;False;;False;;0;0;0;outros;voyager;voyager;1,0;1,016296133044101;7;False;0;0;0;False;False;True;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False
apoia.se;2019;5cb56836fc620b3d19b7bd85;Canal Marvei;2019-04-16T05:29:26.859;;1734,0;0,0;15000,0;15244,441995661515;0,0;0,0;sub;published;MG;MG;Uberlândia;-1;False;False;;False;;0;0;0;outros;canal marvei;canal marvei;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
apoia.se;2019;5cb5d161abcbe2c05a498d3e;Canal Marvei;2019-04-16T12:58:09.467;;1734,0;0,0;500,0;508,1480665220505;0,0;0,0;sub;published;MG;MG;Uberlândia;-1;False;False;;False;;0;0;0;outros;canal marvei;canal marvei;10000000000,0;10000000000,0;0;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
apoia.se;2019;5cbf67368393132a186b92de;Raiozinho Mari;2019-04-23T19:00:00.000;;1727,0;0,06;500,0;508,1480665220505;30,0;30,488883991323032;sub;published;SP;SP;Sertãozinho;-1;False;False;;False;;48;2;2;outros;raiozinho mari;raiozinho mari;1,0;1,016296133044101;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5cc610737da11c3a199499f8;Ilustrando Nosso Amor;2019-05-07T19:00:00.000;;1713,0;0,0;0,0;0,0;0,0;0,0;sub;published;SP;SP;Guarulhos;-1;False;False;;False;;0;0;0;outros;ilustrando nosso amor;ilustrando nosso amor;10,0;10,090311700096736;1;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
apoia.se;2019;5cd3507d913d3f3c19286399;Ilustrações de Garotas Mangá;2019-05-08T21:56:13.998;;1712,0;0,0;100,0;100,90311700096736;0,0;0,0;sub;published;SP;SP;São Paulo;-1;False;False;;False;;0;0;0;outros;ilustrações de garotas mangá;ilustrações de garotas mangá;1,0;1,0090311700096735;3;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False
apoia.se;2019;5ce35a50fc7050e274b60088;Tea Party da 2fy;2019-05-21T01:54:24.193;;1699,0;0,0;200,0;201,8062340019347;0,0;0,0;sub;published;RS;RS;Porto Alegre;-1;False;False;;False;;18;0;0;feminino;tea party da 2fy;tea party da 2fy;5,0;5,045155850048368;4;False;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
